# 2017-02-28 19:03:39.626
#
# origin = GSFC Planetary Spectrum Generator, Villanueva et al.
#
       wave             fluxd
3.187667233 1.55773157464e-07
 3.18884785 1.74639445211e-07
3.190028905 1.11353398245e-07
3.191210397 1.95212120708e-07
3.192392327 1.01960489017e-05
3.193574695 3.22561176353e-07
  3.1947575 1.15275880379e-07
3.195940744 5.29240569558e-08
3.197124425 4.48699217338e-07
3.198308545 4.88698220505e-06
3.199493104 2.44435452012e-06
3.200678102 3.06559097877e-07
3.201863538 8.66688357536e-07
3.203049413 4.54571366033e-06
3.204235728 1.15074322347e-07
3.205422482 2.82307187768e-07
3.206609675 1.66144012595e-06
3.207797309 1.77925871514e-07
3.208985382 2.32259519641e-07
3.210173895 4.89426602845e-06
3.211362848 4.48727740864e-06
3.212552242 4.38929198938e-06
3.213742076  7.7175209521e-07
3.214932351 3.42874409356e-07
3.216123066 2.87347743171e-07
3.217314223 7.53795515899e-07
3.218505821  1.5947034765e-06
 3.21969786 5.47136426374e-07
3.220890341 1.04694103522e-05
3.222083263 1.10396972361e-05
3.223276627  5.6872967144e-06
3.224470434 6.97517223166e-06
3.225664682 5.63038715589e-07
3.226859372 1.35523831088e-06
3.228054506 5.09643382491e-07
3.229250081 2.30390563667e-07
  3.2304461 3.35638987331e-05
3.231642561 5.16234575942e-05
3.232839466 1.21413917176e-06
3.234036814 3.81913126929e-07
3.235234605 1.68004886708e-06
 3.23643284 2.58905080685e-06
3.237631519 1.06324604226e-06
3.238830642   1.152253859e-06
3.240030209 6.05239779373e-07
 3.24123022 0.000268201558073
3.242430676 4.03679515054e-07
3.243631576 1.98766160119e-06
3.244832921  1.9433192186e-06
3.246034711 1.90596235803e-06
3.247236946 6.31060759976e-06
3.248439626 3.08802635453e-06
3.249642752 3.26583390221e-06
3.250846324 0.000371484388238
3.252050341 2.52493129454e-06
3.253254804 2.25166124765e-06
3.254459713 2.63983159461e-06
3.255665069 1.55866704558e-06
 3.25687087 3.47422245665e-06
3.258077119 4.31905169069e-06
3.259283814 3.19491075735e-06
3.260490956 0.000952741586727
3.261698546 3.13885771264e-06
3.262906582  4.2820181125e-06
3.264115066 1.16629194134e-05
3.265323997 4.97638535443e-06
3.266533377 9.00745820585e-06
3.267743204 9.51277804569e-06
3.268953479 7.43104043364e-06
3.270164203 0.000748828531695
3.271375375 0.000631517612527
3.272586995 1.01558420502e-05
3.273799064 1.87659143303e-05
3.275011583 2.11472996269e-05
 3.27622455 2.53728705106e-05
3.277437966 1.50980546792e-05
3.278651832 1.17904653538e-05
3.279866148 2.11583233855e-05
3.281080913 0.000863572166138
3.282296128 1.88712643966e-05
3.283511793 3.06365886664e-05
3.284727909 3.93706404832e-05
3.285944475 3.10364414381e-05
3.287161491 2.66979177133e-05
3.288378958 3.55930507377e-05
3.289596876 1.97751912504e-05
3.290815246 3.72048949124e-05
3.292034066 0.000545447163107
3.293253338 6.83407806016e-05
3.294473062 5.36672947269e-05
3.295693237 4.72240102889e-05
3.296913864 4.32484177855e-05
3.298134943 6.28586292309e-05
3.299356475 4.28477956645e-05
3.300578458 4.92122087413e-05
3.301800895 0.000733448672522
3.303023784 6.48840628041e-05
3.304247126 8.90083060435e-05
3.305470921 5.49836543009e-05
 3.30669517 9.57176797715e-05
3.307919872 0.000149441839805
3.309145027 9.50511882272e-05
3.310370637 0.000102474705199
  3.3115967 0.000107137883701
3.312823217  0.00167911342019
3.314050189  0.00141506799595
3.315277615 0.000507307490329
3.316505495 0.000210075480044
3.317733831 0.000121574057318
3.318962621   0.0001421357246
3.320191866 0.000147506612909
3.321421567 0.000161664874656
3.322651723 0.000366059304922
3.323882335  0.00047721320107
3.325113402   0.0001774088412
3.326344926 0.000336170499661
3.327576906 0.000274624992789
3.328809341  0.00014201165633
3.330042234 0.000231595794151
3.331275583 0.000184473450505
3.332509389 0.000233128454278
3.333743651 0.000393654491224
3.334978371  0.00050468149491
3.336213548 0.000199528288517
3.337449183  0.00068416374666
3.338685275 0.000192852809942
3.339921825 0.000145075485773
3.341158833 0.000425093963257
  3.3423963 0.000262582553569
3.343634224 0.000233698632443
3.344872607 0.000474693029062
3.346111449 0.000951216213675
 3.34735075  0.00016328314689
3.348590509 0.000608614581363
3.349830728 0.000134969094312
3.351071406 0.000138680288034
3.352312543 0.000537680764503
3.353554141 0.000463742857775
3.354796198 0.000243587379876
3.356038715   0.0004141531386
3.357281692     0.00065142042
 3.35852513 0.000175609211104
3.359769028 0.000430432901279
3.361013387 0.000181606205147
3.362258207 0.000200621035216
3.363503487 0.000323896673787
 3.36474923 0.000267970020033
3.365995433 0.000169222050808
3.367242098  0.00021529441542
3.368489225  0.00033006340732
3.369736813 0.000280992649304
3.370984864 0.000158141125126
3.372233377 0.000202495148592
3.373482352 0.000158359507429
 3.37473179 0.000145695414585
3.375981691 0.000108588148227
3.377232054 0.000112890184726
3.378482881 0.000123067327309
3.379734171 0.000125447973639
3.380985924  0.00026242107677
3.382238141 8.49512104295e-05
3.383490822 8.55723318561e-05
3.384743967 8.79312679416e-05
3.385997576 8.81306434531e-05
3.387251649 5.98689144664e-05
3.388506187 4.70617271865e-05
3.389761189 4.94272965566e-05
3.391016656  5.1655226622e-05
3.392272588 9.20411297292e-05
3.393528985 3.55585729155e-05
3.394785848 4.40380330099e-05
3.396043176 3.89664270595e-05
 3.39730097 3.24998479383e-05
3.398559229 2.53549762598e-05
3.399817955 2.16238354708e-05
3.401077147 1.98548013369e-05
3.402336805 2.52368219599e-05
 3.40359693  2.5721231171e-05
3.404857521 2.05351731241e-05
 3.40611858 8.33392669779e-06
3.407380105 1.36968500131e-05
3.408642098  9.8341402581e-06
3.409904558 8.82247080509e-06
3.411167485 8.17173776023e-06
3.412430881 8.75038352169e-06
3.413694744 7.46524910696e-06
3.414959075 7.49732826918e-06
3.416223875 1.08290152595e-05
3.417489143 1.23181621315e-05
 3.41875488 9.18444768842e-06
3.420021085 1.62314087348e-05
 3.42128776 7.98073649665e-06
3.422554903 1.54087814571e-05
3.423822516 1.63913857933e-05
3.425090599 1.59819160402e-05
3.426359151 3.00012601716e-05
3.427628173 1.65156815996e-05
3.428897665 3.81022560783e-05
3.430167627 3.82473754942e-05
3.431438059 2.86513533774e-05
3.432708962 4.17392310868e-05
3.433980336 7.23610221184e-05
 3.43525218 1.77097147946e-05
3.436524496 8.39564000471e-05
3.437797283 7.53792868347e-05
3.439070541 1.12315924063e-05
3.440344271 0.000108055086177
3.441618473 8.21442040517e-05
3.442893146 9.27937614307e-06
3.444168292 8.42230804565e-05
 3.44544391 6.23691370308e-05
    3.44672 5.79860008782e-05
3.447996563 2.72747498003e-06
3.449273599 3.63663412366e-05
3.450551107 2.46264765302e-05
3.451829089 7.43309487687e-05
3.453107544 0.000152099180017
3.454386473 0.000155797837242
3.455665876 2.53291249217e-05
3.456945752 1.79111158945e-05
3.458226102 4.54441074876e-05
3.459506927 4.57773013206e-05
3.460788225 5.77401204609e-05
3.462069999 2.81532302431e-05
3.463352247 7.62028447201e-05
 3.46463497 8.25517003302e-05
3.465918168 9.27521115927e-05
3.467201842 0.000102854167077
 3.46848599 7.82578237757e-05
3.469770615 0.000123754879295
3.471055715 5.43815935632e-05
3.472341291 7.88712558428e-05
3.473627344 4.33834272531e-05
3.474913872 5.03333060274e-05
3.476200877 3.57733089497e-05
3.477488359 3.48981218392e-05
3.478776318 3.28084709152e-05
3.480064754 3.28110353848e-05
3.481353666 1.97776819363e-05
3.482643057 5.81906152726e-05
3.483932924 3.09300699026e-05
 3.48522327 4.77158825199e-05
3.486514093 6.61690026789e-05
3.487805395 9.45529807975e-05
3.489097175 0.000106152472939
3.490389433 0.000101033944828
 3.49168217 9.96434568561e-05
3.492975385 0.000130811071208
 3.49426908 0.000141659615566
3.495563254 0.000118982568172
3.496857907 0.000175575132607
3.498153039 0.000190445500526
3.499448652 0.000182938267275
3.500744744 0.000211016780686
3.502041316 0.000222415569632
3.503338368 0.000196648945383
3.504635901 0.000222509229574
3.505933914 0.000256456781238
3.507232408 0.000148165313519
3.508531383 0.000161544749295
3.509830839 0.000110349497126
3.511130777  7.4614440773e-05
3.512431195 3.36368404136e-05
3.513732096 6.23664930131e-05
3.515033478 0.000146862700391
3.516335342 0.000671297053066
3.517637689 7.41560774874e-05
3.518940518 0.000138008073687
3.520243829 0.000101734121985
3.521547623 0.000105788409501
  3.5228519 6.98638430187e-05
 3.52415666 0.000221356501862
3.525461903 0.000115788390007
 3.52676763 0.000176133097645
 3.52807384 0.000415148207919
3.529380534 0.000230880924719
3.530687712 0.000283358545019
3.531995374 0.000227360441284
 3.53330352 0.000244019551767
3.534612151 0.000209500366568
3.535921267 0.000200994241385
3.537230867 0.000172759966041
3.538540953 0.000169818208729
3.539851524 0.000136268999208
 3.54116258 0.000148891781958
3.542474121 8.22886089422e-05
3.543786149  0.00011570531135
3.545098662 9.49422027805e-05
3.546411662 8.60147073316e-05
3.547725148 7.67827448519e-05
 3.54903912 6.13092213867e-05
3.550353579  5.6440700705e-05
3.551668524 5.62070056859e-05
3.552983957 4.66782959442e-05
3.554299877 3.50362807491e-05
3.555616285  3.6625613854e-05
 3.55693318 2.13449286762e-05
3.558250562 3.11656084728e-05
3.559568433 2.75740671535e-05
3.560886791 2.33891895979e-05
3.562205638 3.78927028347e-05
3.563524974 1.94620858919e-05
3.564844798 3.59361879358e-05
3.566165111 3.15035507649e-05
3.567485913 3.08755289746e-05
3.568807204 5.94268902487e-05
3.570128984 0.000162065433144
3.571451254 4.31403801004e-05
3.572774014  3.0455586004e-05
3.574097264 4.85303512257e-05
3.575421003 5.04727756462e-05
3.576745233 4.67410743245e-05
3.578069954 4.67865049265e-05
3.579395165 9.81558839368e-05
3.580720867 1.90463113993e-05
 3.58204706 0.000123326915905
3.583373744 1.19237687244e-05
3.584700919 7.05377765551e-05
3.586028586 3.45145893952e-05
3.587356745 5.31052048929e-06
3.588685396 7.05043437467e-05
3.590014538 6.00719925151e-06
3.591344173 4.90483219765e-05
3.592674301 1.56362451786e-05
3.594004921 3.91196361335e-05
3.595336034 8.21853810236e-05
 3.59666764 8.90677202429e-05
3.597999739 3.36532555059e-05
3.599332331  1.2051903893e-05
3.600665418 5.01495797084e-05
3.601998997 7.63447415392e-06
3.603333071 4.47240715388e-05
3.604667639 5.00673014546e-05
3.606002701 9.47755847851e-06
3.607338257 0.000108265880541
3.608674309 1.63408346849e-05
3.610010855 6.02184695835e-05
3.611347896 7.07482167424e-05
3.612685432 5.66728954747e-05
3.614023464 6.56579903769e-05
3.615361991 6.76701730981e-05
3.616701014 6.59155066947e-05
3.618040533  2.0576283702e-05
3.619380548 4.63142405597e-05
3.620721059 4.62673812154e-05
3.622062067 5.32880439516e-05
3.623403571 3.89835967706e-05
3.624745573 3.34900639984e-05
3.626088071 1.69297632272e-05
3.627431067 3.15054130731e-05
 3.62877456 2.66135513738e-05
 3.63011855 3.81248929003e-05
3.631463038 2.41171839754e-05
3.632808025 5.91555875817e-06
3.634153509 4.11652277314e-05
3.635499492 8.97845950093e-06
3.636845973 2.67646970805e-05
3.638192953 1.55667057094e-05
3.639540432 1.78916744198e-05
 3.64088841 9.46346914305e-06
3.642236887 1.61379406429e-06
3.643585864  1.1229786872e-05
 3.64493534 2.64876411533e-06
3.646285316  7.6577838144e-06
3.647635792 4.10554804005e-06
3.648986768 8.83175400649e-07
3.650338245 6.15898344471e-06
3.651690222 2.96198801131e-06
  3.6530427  4.6114811883e-06
3.654395679 1.46062617939e-06
3.655749159 5.29017633389e-06
 3.65710314 3.86304800436e-06
3.658457623  2.2426497021e-06
3.659812607 5.13905401031e-06
3.661168093 6.62432278354e-06
3.662524081 5.40433577984e-06
3.663880572 1.02523440268e-05
3.665237564 8.47621974265e-07
 3.66659506 3.58662503321e-07
3.667953058 4.49503277487e-06
3.669311559 7.96258953739e-07
3.670670563  1.0320203677e-06
3.672030071 3.67248291342e-06
3.673390082 8.20411122538e-07
3.674750597 4.34174841113e-06
3.676111616 1.45001706016e-07
3.677473139 5.12924918704e-07
3.678835166 4.06261624137e-06
3.680197697 2.06801873738e-07
3.681560733 1.94844149283e-06
3.682924274 1.83777852895e-06
 3.68428832 1.87425579801e-07
3.685652872 2.73836017849e-06
3.687017928 8.77257780637e-07
 3.68838349 2.12590440858e-06
3.689749558  2.7824692116e-05
3.691116132 1.65440372523e-05
3.692483212 1.51844795085e-05
3.693850799 4.91208905121e-06
3.695218892   8.092188716e-06
3.696587491 2.04514141976e-06
3.697956598 8.02479721261e-06
3.699326211 5.48298642224e-07
3.700696332 8.40020804951e-06
 3.70206696 2.91820474573e-06
3.703438096 6.81376257114e-06
 3.70480974 3.20968478208e-06
3.706181892 8.57532412556e-06
3.707554552 5.15571065538e-06
 3.70892772 6.80689417215e-06
3.710301397  4.8031080207e-06
3.711675583 6.69440863523e-06
3.713050277 1.42102572842e-06
3.714425481 4.42304819241e-06
3.715801194 5.67850468053e-06
3.717177417  7.6985358055e-07
3.718554149  3.7641682382e-06
3.719931392 1.95796224349e-06
3.721309144 3.51948059004e-06
3.722687407 3.54525592077e-06
 3.72406618  2.5976435056e-05
3.725445463  6.8505115146e-06
3.726825258 4.09610558964e-06
3.728205564  5.5606641935e-06
3.729586381 1.70474853104e-06
3.730967709 1.55557595912e-06
3.732349549 1.33451071683e-06
  3.7337319 2.84775531581e-07
3.735114764 1.00426336697e-05
 3.73649814  8.3560507597e-07
3.737882028 1.44286413751e-05
3.739266429 6.97179695254e-07
3.740651342 1.14809848613e-06
3.742036769 7.83104991604e-06
3.743422708 1.41658730233e-06
3.744809161 7.70579195534e-06
3.746196128 3.49261741136e-06
3.747583608 3.46610560581e-06
3.748971602 4.98297840156e-06
 3.75036011 4.07498296169e-06
3.751749132 6.75183139904e-06
3.753138669 3.74277645546e-07
 3.75452872 4.22962473306e-06
3.755919286 2.59948897443e-06
3.757310367 1.94033283217e-06
3.758701964 3.12397504236e-06
3.760094076 7.61355265889e-07
3.761486703  3.2442756058e-06
3.762879846 9.83093841808e-07
3.764273505 1.03811276365e-06
3.765667681 2.09411232583e-06
3.767062373 4.16415022053e-06
3.768457581 1.58414854622e-06
3.769853306 8.48169072791e-07
3.771249548  3.1317241723e-06
3.772646307 1.32153391354e-06
3.774043583 2.65758076459e-06
3.775441377 8.71380427427e-07
3.776839689 1.95673257487e-06
3.778238518 1.69357971512e-07
3.779637866 6.39335147095e-07
3.781037732 1.66611308167e-06
3.782438116  1.0172512746e-06
3.783839019 1.01154637784e-06
3.785240441 8.94878401537e-07
3.786642382 2.15248255959e-07
3.788044842 6.89628095933e-07
3.789447822 7.33987763437e-07
3.790851321 5.00181238464e-07
 3.79225534  3.7990908068e-07
3.793659879 6.45439259137e-07
3.795064938 2.36046372805e-07
3.796470518 2.41242920872e-07
3.797876618 1.05190763391e-06
3.799283239  2.9744027192e-07
3.800690381 4.71699306257e-07
3.802098044 5.35265344361e-07
3.803506228 2.81125791841e-07
3.804914934 2.61780682136e-07
3.806324162 1.13675008595e-06
3.807733912  3.1498319658e-07
3.809144184 1.09306861539e-06
3.810554978 1.34302210598e-07
3.811966295 3.53944267381e-07
3.813378134 1.50108953892e-06
3.814790496 9.11010242719e-08
3.816203382 1.01712017412e-07
 3.81761679 2.86910937295e-06
3.819030722 5.91262080975e-07
3.820445178 1.36119051904e-07
3.821860158 2.47624865323e-06
3.823275662 1.99315866954e-07
 3.82469169 1.64644130098e-07
3.826108242  2.4675547507e-06
3.827525319 1.95885537321e-07
3.828942921 5.62509021662e-07
3.830361048 2.35813252618e-06
  3.8317797 2.94117151433e-07
3.833198878 9.26398170913e-08
3.834618581  3.5488778849e-06
 3.83603881 2.24193113908e-07
3.837459566 1.79543572484e-07
3.838880847 1.58732854554e-06
3.840302655  1.2630755657e-06
3.841724989 2.66592166817e-07
 3.84314785 3.89239604103e-07
3.844571238 5.14696982155e-07
3.845995153  5.6605222378e-07
3.847419596  2.9778112807e-05
3.848844566 1.42977190814e-05
3.850270064 5.36370101894e-06
 3.85169609 4.01161102141e-06
3.853122644 3.82476706579e-07
3.854549727 1.02287029273e-07
3.855977338 4.00069777284e-06
3.857405478 1.22813738823e-06
3.858834146  4.3601623999e-07
3.860263344 5.18502287039e-06
3.861693071  9.8195119761e-08
3.863123328 2.91632597501e-07
3.864554114 5.30743096601e-06
3.865985431 7.20235678359e-08
3.867417277 1.66216701497e-07
3.868849654 9.88342424651e-07
3.870282561 4.17233589362e-06
3.871715999 3.45370029805e-07
3.873149968 2.50034375026e-07
3.874584468 6.03681265642e-06
3.876019499  1.2378848597e-07
3.877455062 7.41100329854e-07
3.878891157 3.94414513206e-06
3.880327783 9.50529669177e-07
3.881764941 2.47597246877e-07
3.883202632 3.74523933714e-06
3.884640855 3.98084644085e-07
3.886079611 4.34704373358e-08
  3.8875189  2.4826444621e-06
3.888958722 3.89849743515e-07
3.890399077 2.08239516412e-07
3.891839965 1.56924185807e-07
3.893281388 3.01751155538e-06
3.894723344 7.37140911762e-07
3.896165834  2.4432955413e-07
3.897608858 1.22539257409e-06
3.899052417 3.91547563749e-07
3.900496511 3.86938497955e-07
3.901941139 1.99111554777e-06
3.903386302  2.0066092705e-06
3.904832001  3.5675791272e-07
3.906278235 5.06163377788e-08
3.907725005 8.39075438295e-07
 3.90917231 3.54162713425e-07
3.910620152 1.01126921195e-06
 3.91206853 1.58637893645e-06
3.913517444 1.43359494921e-07
3.914966895 3.54791108347e-08
3.916416883 3.77206283066e-07
3.917867407 2.80052610196e-07
3.919318469 5.16882584749e-07
3.920770069 3.42596222159e-06
3.922222206 7.45403204617e-07
3.923674881 3.61269414521e-08
3.925128094 8.36371444297e-08
3.926581845 1.49524108466e-07
3.928036134 7.75746417184e-07
3.929490963 3.05183728194e-06
 3.93094633  6.3936241417e-08
3.932402236 6.92357889952e-07
3.933858681 7.70565857278e-07
3.935315666 1.91998278916e-07
 3.93677319 6.65910352609e-07
3.938231254 8.39801123517e-07
3.939689858 2.09350128727e-06
3.941149003  4.6836543106e-07
3.942608687   3.950033008e-07
3.944068913 1.59292324665e-07
3.945529679 7.06139641794e-07
3.946990986 8.04015158016e-07
3.948452835 1.09448089885e-07
3.949915225 4.45769134726e-08
3.951378156 3.04902160471e-07
 3.95284163 5.75818844834e-07
3.954305645 1.91741459844e-06
3.955770203 3.09422717349e-07
3.957235303    3.21430419e-06
3.958700946 5.74972250565e-07
3.960167131 8.19088496409e-07
 3.96163386 6.33971352672e-07
3.963101132 1.78500760368e-08
3.964568947 8.15073246037e-07
3.966037306 9.49439951091e-07
3.967506208 1.34627964438e-06
3.968975655 7.72452974178e-07
3.970445646 3.09130775094e-07
3.971916182 9.23405230732e-07
3.973387262 2.99766823444e-07
3.974858887 5.75644066287e-08
3.976331056 3.09019070773e-06
3.977803772 2.02678900671e-06
3.979277032 1.14223691299e-06
3.980750839 1.42134125446e-07
3.982225191 8.61087590281e-07
3.983700089 1.09773796835e-06
3.985175534 7.02074661769e-07
3.986651524 5.26898891495e-07
3.988128062 3.98079048746e-08
3.989605147 5.19074644452e-06
3.991082778 1.99187537953e-07
3.992560957  2.6569745861e-07
3.994039683 2.19357513889e-07
3.995518957 4.41140238591e-06
3.996998779 2.15545322743e-07
3.998479149 9.94636090381e-07
3.999960067 1.54511750203e-07
4.001441534 4.40081314485e-07
4.002923549 1.58426998575e-06
4.004406113 6.94051848255e-07
4.005889227  8.0300299962e-07
4.007372889 2.02089600616e-08
4.008857102 1.78208123452e-06
4.010341864 7.67284054821e-07
4.011827175 1.69119314838e-07
4.013313037 3.14133301658e-07
4.014799449  3.4519178885e-06
4.016286412 8.26213130798e-07
4.017773926 1.90821783382e-07
 4.01926199 3.48923591754e-07
4.020750606 1.27119059695e-06
4.022239773  7.0580834355e-07
4.023729491 1.62082371837e-06
4.025219761 3.69719451084e-07
4.026710583 1.81790981763e-06
4.028201958 7.28708502818e-08
4.029693884 1.12830815181e-06
4.031186363 1.37712773808e-06
4.032679395 1.74484618802e-07
 4.03417298  2.1334802859e-06
4.035667119  5.9447480434e-07
 4.03716181 6.22590736132e-07
4.038657055 5.48192017217e-07
4.040152854 2.41723286713e-07
4.041649207 1.09499296437e-06
4.043146114 1.71559287349e-06
4.044643576 6.34121184201e-08
4.046141592 3.49256634405e-06
4.047640163  4.0620337141e-06
4.049139289 1.45673645306e-07
 4.05063897 9.38412141455e-07
4.052139207 9.58730393947e-08
4.053639999 8.13141932254e-08
4.055141347 3.72709466632e-07
4.056643251 3.04661244622e-07
4.058145712 1.32341457814e-06
4.059648729 1.02800927854e-06
4.061152302 8.95407622193e-07
4.062656433 1.99895762701e-06
 4.06416112 2.32553164446e-06
4.065666365 1.23524444831e-06
4.067172168 6.74416580742e-07
4.068678528 1.17274639913e-08
4.070185446 5.70814861289e-08
4.071692922 6.60680175272e-07
4.073200956 3.37525110843e-07
4.074709549 4.24295230182e-07
4.076218701 4.95182222796e-07
4.077728411 6.96274450892e-07
4.079238681 5.76381977316e-07
 4.08074951 8.57530458023e-07
4.082260899 2.04995775173e-06
4.083772847 1.29207515004e-07
4.085285356 2.23590632675e-06
4.086798425 3.61376277779e-07
4.088312054 4.29009247039e-08
4.089826243 1.72484450313e-06
4.091340994 9.60005271663e-08
4.092856305 1.41540578496e-07
4.094372178 1.79666485915e-07
4.095888612 1.83418776971e-06
4.097405608 3.08539673116e-07
4.098923165 1.77965819776e-06
4.100441285 1.26970712663e-06
4.101959967  6.2029963006e-07
4.103479212 5.69417964744e-08
4.104999019 3.07913044814e-06
4.106519389 3.47222101846e-08
4.108040322 5.65921901545e-08
4.109561818  3.7594113811e-07
4.111083878 9.53690324215e-08
4.112606502 1.50335775855e-06
4.114129689 4.29244896354e-07
4.115653441 1.10284199876e-06
4.117177757 1.43743215676e-07
4.118702638 1.18576255316e-06
4.120228083 5.17668363297e-07
4.121754094 4.17000519863e-07
4.123280669 1.71288067905e-07
 4.12480781 1.11421034594e-06
4.126335517 2.74351926179e-08
4.127863789 1.38182178003e-07
4.129392628 9.71306027508e-08
4.130922032 7.62609354768e-07
4.132452004  1.2949604832e-07
4.133982541 1.47665818978e-06
4.135513646 2.27114216399e-07
4.137045318 1.04905625001e-07
4.138577557 3.35972552608e-08
4.140110363 1.74020270989e-06
4.141643737 5.72050359038e-08
4.143177679 7.48328649666e-07
 4.14471219 2.27092539296e-07
4.146247268  6.8134012842e-08
4.147782915 3.53897391365e-08
4.149319131 7.81550159848e-08
4.150855916 2.62343043058e-07
 4.15239327 3.63500268023e-07
4.153931194 5.94603105301e-07
4.155469687 8.66673178382e-07
 4.15700875 2.79988330907e-08
4.158548382  3.6044002332e-07
4.160088586 5.40248185692e-07
4.161629359 5.33302722946e-08
4.163170703 6.52637189398e-07
4.164712618 4.99301678563e-07
4.166255105 5.67490939679e-07
4.167798162 6.38603236974e-08
4.169341791 3.60970311424e-07
4.170885992  2.1926771614e-07
4.172430764 7.32613090481e-08
4.173976109 3.55738281506e-08
4.175522026 8.91813838678e-07
4.177068516 3.06353702888e-08
4.178615578 2.49424626263e-07
4.180163213 2.30493042123e-07
4.181711422 1.28906532072e-06
4.183260204  2.1735092941e-08
 4.18480956 1.20577970236e-07
4.186359489 3.36011488244e-08
4.187909993 3.69642480604e-08
 4.18946107 1.26658798062e-07
4.191012723 3.31371581382e-07
 4.19256495 3.59106028206e-07
4.194117751 3.63110126136e-08
4.195671128 3.89085446042e-07
4.197225081  1.0079268277e-07
4.198779608 1.51506154283e-07
4.200334712 1.92446163133e-07
4.201890392 1.40089674582e-08
4.203446647 1.41897780936e-07
4.205003479 4.15799238538e-07
4.206560888 5.95273270294e-08
4.208118874  1.6139863068e-07
4.209677436 1.62390210737e-08
4.211236576 1.05588638849e-07
4.212796293 1.32694025485e-07
4.214356588 1.82771362773e-07
4.215917461 7.97048071654e-08
4.217478912 1.60756317458e-07
4.219040941 2.16787727172e-08
4.220603549 5.27626030993e-08
4.222166735 3.13319093536e-08
4.223730501 3.69368733606e-08
4.225294845 4.12095146124e-08
4.226859769  8.5246606224e-08
4.228425273 1.23476966739e-07
4.229991356 4.02937186502e-08
 4.23155802 8.57434427024e-07
4.233125264 1.11417222269e-07
4.234693088 4.45395565287e-08
4.236261493 6.03565471555e-08
4.237830478 4.34479525923e-08
4.239400045  1.4318044521e-07
4.240970193 1.41212481031e-08
4.242540923 4.99471192039e-08
4.244112235 7.80586707504e-08
4.245684128 7.75000048365e-08
4.247256604 2.30818252423e-08
4.248829662 6.75390766336e-07
4.250403302 3.91725282759e-07
4.251977526 1.20842765998e-07
4.253552332 2.09703853277e-08
4.255127722 3.32344958508e-08
4.256703695 2.75524862332e-07
4.258280252 3.92344477151e-08
4.259857393 3.85155509139e-08
4.261435118 2.29825087581e-08
4.263013427 8.46828684443e-08
4.264592321 6.53889919535e-08
  4.2661718 3.19073744483e-08
4.267751863 4.60166396151e-08
4.269332512  7.9691621429e-08
4.270913746 3.79292318112e-08
4.272495566  1.0717007981e-07
4.274077972 1.02904519574e-07
4.275660964 3.87099992473e-08
4.277244542 6.64466609515e-08
4.278828707 2.44091340416e-08
4.280413458 2.09406378116e-07
4.281998796 2.84332533117e-08
4.283584722 5.95200100094e-08
4.285171235 4.10625713481e-06
4.286758335 1.37264465179e-07
4.288346023 2.82568945744e-08
  4.2899343 3.84995496366e-08
4.291523164 5.77346317982e-08
4.293112617  8.6818749759e-08
4.294702659 6.26390079561e-08
 4.29629329 5.56944870225e-07
4.297884509 1.01639722842e-07
4.299476318 1.44197804908e-08
4.301068717 3.74646844658e-08
4.302661705 1.07267864728e-08
4.304255284 1.46924699324e-07
4.305849453 9.06945723235e-08
4.307444212 5.46993496343e-08
4.309039561 1.48902704909e-08
4.310635502 6.26033081136e-09
4.312232034 7.41112368803e-08
4.313829156 1.28082393734e-07
4.315426871 6.42272765173e-08
4.317025177 9.46906138198e-08
4.318624075 1.64566672622e-07
4.320223566 4.67866143405e-08
4.321823649 1.82741713248e-08
4.323424324 2.28863537477e-08
4.325025592 3.53634601713e-07
4.326627454 1.13195133982e-07
4.328229908 1.54910732898e-08
4.329832956 1.07059169252e-07
4.331436598 7.03252281137e-07
4.333040834 3.51092533632e-08
4.334645664 4.39166582327e-07
4.336251088  4.1662631129e-07
4.337857107 1.37364340872e-07
4.339463721 2.98992189647e-07
 4.34107093 4.64348280994e-08
4.342678734 1.43574703592e-07
4.344287133 3.40423593953e-07
4.345896129 1.85574791602e-08
 4.34750572  6.2065321582e-08
4.349115907 5.50877309126e-08
4.350726691 7.14074719453e-07
4.352338071 5.71628970408e-06
4.353950048 1.81485159739e-06
4.355562622 1.59994306018e-08
4.357175793 6.67992015853e-08
4.358789562 2.82572005224e-08
4.360403929 2.31069980598e-06
4.362018893 8.58925893966e-08
4.363634456 2.66517313816e-06
4.365250617 1.09073009268e-06
4.366867376 5.88932269257e-06
4.368484734 8.60721714007e-07
4.370102692 6.45773452582e-08
4.371721248 8.03128953075e-07
4.373340404 2.69373035067e-06
 4.37496016 2.94014309212e-07
4.376580516 1.41585413302e-07
4.378201471 4.30520840072e-07
4.379823027 2.95904967651e-08
4.381445184 8.14067209816e-09
4.383067942 6.19406655851e-08
  4.3846913 8.11371644181e-08
 4.38631526 3.50688873886e-07
4.387939821 9.16058424202e-07
4.389564984 7.49721817631e-08
4.391190749 4.98541470769e-07
4.392817116 4.40952687261e-06
4.394444085 8.27753865654e-07
4.396071657 1.54606034273e-05
4.397699832 1.44877150912e-05
4.399328609 3.44296028374e-05
 4.40095799 6.40423425411e-07
4.402587975 1.20980459289e-05
4.404218563 2.99531177854e-07
4.405849755 2.20768467073e-06
4.407481551 2.00462396334e-08
4.409113952 7.66476805441e-06
4.410746957 1.68724732834e-06
4.412380567 6.61883872244e-08
